True,Series,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,Country,COUNT_NAN,COUNT_TOT,COVERAGE_PERCENT
NE.EXP.GNFS.ZS,Exports of goods and services (% of GDP),16.217980786889,11.8512305745539,10.9128345916266,10.4595176968158,11.8847923447279,13.8077759786125,18.8372464406075,16.9496695982325,16.2861676254084,18.0025634113097,18.8626690286416,19.0945389024404,16.5185546953654,15.1844952854784,14.9983618345688,14.5337428892103,15.199461701397,14.8415437434707,15.0073508369912,18.3465787501541,15.915139715438,15.3871357665009,14.8155696775272,16.5752997117627,16.7707514248023,16.9710437391629,17.7285877506525,16.4331421263646,18.1095951350739,16.4244956875755,16.3408447597691,,0,31,1.0
SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",57.6,54.0,50.7,47.7,45.1,42.7,40.7,39.0,37.5,36.2,35.1,33.9,32.8,31.8,30.7,29.6,28.6,27.6,26.6,25.7,24.9,24.1,23.4,22.7,22.1,21.5,20.8,20.2,19.6,19.0,18.4,,0,31,1.0
SP.POP.7074.FE.5Y,"Population ages 70-74, female (% of female population)",1.06745784933051,1.08910194061541,1.11800908969028,1.14884686138419,1.17458455169766,1.19239405504187,1.19861277539334,1.19955983242334,1.20037435597089,1.20766696530555,1.22448787512294,1.24024326398168,1.26231413998048,1.28965706988877,1.3212267503816,1.35661403456781,1.38670453608374,1.42110860391855,1.45864261096823,1.4978709513561,1.53821343706358,1.57398541676441,1.61096335386902,1.64828385431021,1.6852335042134,1.72181549525883,1.74688688355433,1.77416988636496,1.80414879026555,1.83728613210498,1.87433218368731,,0,31,1.0
SP.POP.TOTL.FE.IN,"Population, female",13589108.0,13892088.0,14201584.0,14516208.0,14834096.0,15153883.0,15474639.0,15796711.0,16121554.0,16451307.0,16787263.0,17129704.0,17477266.0,17827685.0,18177879.0,18525387.0,18869052.0,19208736.0,19544198.0,19875544.0,20202658.0,20525349.0,20842746.0,21153274.0,21455009.0,21746639.0,22029131.0,22303332.0,22567928.0,22821214.0,23063041.0,,0,31,1.0
SP.DYN.TO65.FE.ZS,"Survival to age 65, female (% of cohort)",73.119357,74.024791,74.930225,75.5058038,76.0813826,76.6569614,77.2325402,77.808119,78.1748144,78.5415098,78.9082052,79.2749006,79.641596,80.0459258,80.4502556,80.8545854,81.2589152,81.663245,82.0016428,82.3400406,82.6784384,83.0168362,83.355234,83.6214238,83.8876136,84.1538034,84.4199932,84.686183,84.9078444,85.1295058,85.3511672,,0,31,1.0
SH.DYN.NMRT,"Mortality rate, neonatal (per 1,000 live births)",23.6,22.8,21.9,21.2,20.5,19.9,19.3,18.9,18.4,18.0,17.7,17.3,16.9,16.6,16.2,15.9,15.4,14.9,14.4,13.9,13.5,13.1,12.7,12.3,12.0,11.7,11.4,11.0,10.7,10.3,10.0,,0,31,1.0
SP.POP.3539.FE.5Y,"Population ages 35-39, female (% of female population)",5.03924172212039,5.10972144720074,5.20752473808556,5.32714879808832,5.462415775117,5.6104828049682,5.77429302227987,5.95458130493113,6.13978032142559,6.3089455445698,6.44436797112192,6.53206850509501,6.58207639570171,6.6162600472243,6.66657534688178,6.74912756208548,6.85418642123621,6.99104303375298,7.13644530207891,7.25590202713445,7.33032752422973,7.38111200935,7.39302297307658,7.374763830885,7.33966599594528,7.29565612414865,7.23853337655489,7.17146657728092,7.10634135309187,7.05931332136844,7.03991724248333,,0,31,1.0
SP.POP.GROW,Population growth (annual %),2.2082209566614,2.1917480422461,2.17718336547948,2.1556696617838,2.12616368108118,2.09163715171379,2.05310349784513,2.01709678109149,1.99032422181212,1.97570136053333,1.96794438406062,1.96162497706366,1.94852533515923,1.92400427953526,1.8848931896675,1.83561868415374,1.78227406582073,1.73109765499368,1.68362475992525,1.64204828834622,1.60375190216718,1.56724440399711,1.52695418393204,1.47772152838485,1.4171664654293,1.34976822034893,1.2887279460493,1.23447805438202,1.17615946658969,1.11249247002773,1.05064996242948,,0,31,1.0
SH.VAC.TTNS.ZS,Newborns protected against tetanus (%),3.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,24.0,41.0,45.0,57.0,59.0,61.0,62.0,64.0,65.0,66.0,67.0,69.0,70.0,71.0,72.0,73.0,76.0,77.0,77.0,78.0,78.0,78.0,79.0,,0,31,1.0
SP.POP.DPND.YG,"Age dependency ratio, young (% of working-age population)",70.9175467877652,69.5792535358813,68.0681973350679,66.5371161927192,65.185471139722,64.083761798073,63.0932947842156,62.31158337345,61.6525619819491,60.9913887052714,60.276221219673,59.585662287907,58.9253426902716,58.2507217946817,57.5169566461462,56.7028613427696,56.0104595791081,55.1347295186459,54.1668904200054,53.2246246032443,52.3502689497658,51.3263297077675,50.4300699423187,49.5691677061674,48.6085939650119,47.4932581114397,46.3790615955815,45.098036791054,43.7351489189988,42.4226212737861,41.2253359213637,,0,31,1.0
SH.DYN.MORT.MA,"Mortality rate, under-5, male (per 1,000 live births)",62.6,58.9,55.4,52.3,49.4,46.9,44.8,42.9,41.4,40.0,38.8,37.6,36.4,35.2,34.1,32.9,31.7,30.6,29.6,28.6,27.7,26.8,26.0,25.3,24.5,23.8,23.1,22.4,21.7,21.0,20.4,,0,31,1.0
SP.POP.6569.MA.5Y,"Population ages 65-69, male (% of male population)",1.38518863530508,1.38271692055288,1.37712730139911,1.37316060917138,1.37599611067953,1.38792784716088,1.40057783100099,1.41909976072015,1.44305069501107,1.47188681378892,1.50496717622091,1.53351834763959,1.56505325192788,1.59895507231493,1.63411854969931,1.66983207636143,1.69704132977177,1.72682604929272,1.75828949768569,1.78952290335393,1.81952135723186,1.84079486251994,1.86228289593916,1.88520770515457,1.91083395600124,1.94005652910384,1.95957163713757,1.9833555564057,2.01575189315796,2.06237083220088,2.1261023071746,,0,31,1.0
SH.DYN.MORT.FE,"Mortality rate, under-5, female (per 1,000 live births)",52.3,48.8,45.7,43.0,40.5,38.3,36.5,34.9,33.5,32.3,31.1,30.1,29.1,28.1,27.1,26.2,25.2,24.3,23.5,22.7,22.0,21.3,20.7,20.1,19.5,19.0,18.4,17.9,17.4,16.8,16.3,,0,31,1.0
SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",16.0,20.0,26.0,42.0,61.0,61.0,48.0,58.0,74.0,78.0,88.0,84.0,78.0,88.0,85.0,85.0,85.0,84.0,73.0,74.0,79.0,80.0,81.0,92.0,89.0,93.0,93.0,93.0,92.0,92.0,88.0,,0,31,1.0
SP.POP.4044.MA.5Y,"Population ages 40-44, male (% of male population)",4.05864146521027,4.05418199245545,4.05885797655292,4.0768137709779,4.11490988494691,4.17768471582438,4.26735877450019,4.37788733676713,4.50411576403577,4.64047346682752,4.78284624266318,4.92630659037092,5.07452744129317,5.21479690170994,5.32972369929775,5.4109535114758,5.46447901354042,5.48740115280166,5.50242296683829,5.54364261225886,5.62865970049271,5.76693357685346,5.94197453083638,6.12688323284932,6.2830295257094,6.38761362324993,6.45006534644954,6.4767301571602,6.47095104339716,6.43922797557919,6.38855076192963,,0,31,1.0
SP.POP.65UP.MA.ZS,"Population ages 65 and above, male (% of male population)",3.19633547185119,3.24844977992608,3.29842506316438,3.34725198487813,3.39522280748733,3.44354457374046,3.50904500246393,3.57207936822743,3.63482568882833,3.70009352631701,3.76941137358993,3.85343369361169,3.93635947001712,4.01988879831289,4.10577859779983,4.19538925095821,4.2962794939512,4.40232811471868,4.51154135185933,4.62045341740534,4.72810770942159,4.84221291316582,4.95307228206879,5.06312209803175,5.17566509079313,5.29347940289436,5.40635005953683,5.52447072852799,5.65153093247747,5.7911134378289,5.94645007607969,,0,31,1.0
SP.POP.65UP.FE.IN,"Population ages 65 and above, female",526490.0,545501.0,565045.0,585246.0,606238.0,628242.0,652766.0,678062.0,704455.0,732390.0,762168.0,793511.0,825928.0,859750.0,895367.0,933037.0,971745.0,1012715.0,1055489.0,1099207.0,1143552.0,1189689.0,1235925.0,1282890.0,1331532.0,1382557.0,1432241.0,1484457.0,1539716.0,1598305.0,1660839.0,,0,31,1.0
SP.POP.1564.TO.ZS,Population ages 15-64 (% of total population),56.4372506598947,56.8517828938738,57.3325057712456,57.8289514696392,58.2708408011963,58.6293050485688,58.942879932729,59.1843614957109,59.3821891883186,59.5800927237185,59.796589842331,59.9999342384668,60.1935578951124,60.3929694774556,60.6140991889058,60.8647275266836,61.0659932964881,61.3369199285332,61.6446786517125,61.9455633128972,62.2228158246305,62.5611154738874,62.8524568346309,63.1321417970923,63.4545526061143,63.8428668278492,64.2408813872545,64.7139517479685,65.2250396706811,65.7132748934783,66.1450598924876,,0,31,1.0
SP.POP.1519.FE.5Y,"Population ages 15-19, female (% of female population)",11.9532422584323,11.8237589626556,11.6793028157986,11.520804882377,11.3448504040961,11.1506404002195,10.9180317550542,10.6651568165044,10.4250806094747,10.2363781795574,10.1125537855695,10.0379843107622,10.0079039822361,10.0013153698868,9.99090707997341,9.96236677808674,9.90063517764433,9.83648793965413,9.76759445437464,9.69268061291807,9.61319050196266,9.53064914998522,9.43689953329566,9.34752700693046,9.28337061056465,9.25257921465473,9.24030548458766,9.26000204812447,9.2894261272014,9.29434341223039,9.25536229155557,,0,31,1.0
SP.POP.6569.FE.5Y,"Population ages 65-69, female (% of female population)",1.56361992266159,1.56188184238395,1.55586165599556,1.55071489744429,1.55316508670296,1.56672055604494,1.58284144786835,1.60753716390709,1.63886186157985,1.6743654470736,1.7125602905012,1.74338680925251,1.77673098298098,1.81261896875562,1.85097502299361,1.89140448186049,1.92252371767273,1.9577810846065,1.99502686168038,2.03087774603805,2.06364429868585,2.08832015475108,2.11158836748286,2.13589631562471,2.16434306785889,2.19874436688814,2.22671062240267,2.26175174184736,2.30607789957501,2.36222753092802,2.43164377152172,,0,31,1.0
SP.URB.TOTL.IN.ZS,Urban population (% of total population),63.738,64.408,65.073,65.733,66.387,67.034,67.566,68.051,68.532,69.008,69.481,69.949,70.415,70.874,71.328,71.777,72.223,72.662,73.098,73.53,73.957,74.379,74.797,75.211,75.62,76.024,76.423,76.816,77.204,77.587,77.964,,0,31,1.0
SP.POP.2529.MA.5Y,"Population ages 25-29, male (% of male population)",7.98582418077738,8.12491730689507,8.23262044396356,8.30828339956931,8.37316534426736,8.45350212616333,8.58908294166583,8.75795018100872,8.9323954636442,9.06558650122234,9.12864276036257,9.1447734941869,9.09623800154166,8.99534378342114,8.86117528830251,8.70899395626443,8.53640579469758,8.34571649133108,8.16195591640835,8.01991264972607,7.93996306333142,7.94079472567671,7.99472679979855,8.08086412411479,8.16783169577494,8.23647874474693,8.29881960743008,8.34867953894201,8.38610370320639,8.41344092984399,8.43412384794025,,0,31,1.0
SP.POP.0004.FE.5Y,"Population ages 00-04, female (% of female population)",13.9276396949675,13.9738677152059,13.8388295277485,13.5848976537123,13.3106189955896,13.0878336595314,12.8513692629599,12.6534757773311,12.4950733657562,12.3599541361668,12.2366344055014,12.1102851514539,12.0288093114793,11.9617549895009,11.8696136111369,11.7294607664606,11.633769412475,11.4133954467384,11.1156108835983,10.8111405655111,10.5463498911876,10.2362790518203,10.0164824730868,9.85271594364069,9.68119845580116,9.46020670136659,9.26169988275979,8.99072838085359,8.67692417310087,8.37670160754814,8.12638281309043,,0,31,1.0
SP.POP.5054.MA.5Y,"Population ages 50-54, male (% of male population)",2.91624472256863,2.93629617215455,2.96017191070082,2.98509470540693,3.0073323458278,3.02550240378134,3.03799086491843,3.05007446729615,3.06235798252758,3.07527275385335,3.08921573398623,3.09690086203164,3.10496679256587,3.12159923658971,3.15719170911898,3.21651407899989,3.28791116327568,3.38163507590872,3.49297126812602,3.61447263647356,3.74045152012062,3.87101623381379,4.00930642262067,4.14591838370913,4.2674670955898,4.36675748807766,4.43319098969996,4.47636438622798,4.51604653912262,4.58118623693729,4.68680969715327,,0,31,1.0
SP.POP.0014.FE.IN,"Population ages 0-14, female",5308147.0,5362712.0,5407828.0,5448703.0,5493972.0,5547605.0,5604394.0,5668586.0,5737001.0,5804293.0,5868309.0,5931913.0,5996789.0,6059488.0,6115621.0,6162484.0,6216061.0,6251951.0,6276068.0,6297321.0,6319431.0,6327491.0,6341670.0,6353932.0,6351370.0,6327573.0,6298463.0,6246111.0,6177097.0,6103670.0,6032912.0,,0,31,1.0
SP.POP.0014.MA.IN,"Population ages 0-14, male",5458489.0,5514166.0,5559017.0,5599919.0,5647277.0,5705616.0,5765259.0,5835957.0,5913502.0,5990395.0,6062889.0,6137176.0,6212672.0,6285407.0,6351172.0,6407295.0,6465232.0,6505349.0,6534041.0,6560833.0,6589560.0,6598753.0,6614303.0,6627980.0,6626644.0,6603672.0,6572922.0,6518528.0,6447177.0,6371425.0,6298650.0,,0,31,1.0
SP.POP.1519.MA.5Y,"Population ages 15-19, male (% of male population)",12.2968282825248,12.1948587675273,12.0608421149563,11.8937524541352,11.6951184972147,11.4722397873506,11.2161011111523,10.9306197546729,10.65384928692,10.4366873065983,10.3033311174182,10.2183199283356,10.2088118582956,10.2496022408321,10.2997884261957,10.3345592834978,10.3151559522577,10.2922014810964,10.2635643608653,10.2287846364585,10.1904242312123,10.1388061705349,10.0720739581853,10.0079446753116,9.96880647171148,9.9626469277299,9.95880835659938,9.98702539588638,10.0257093590072,10.0392132005159,10.0061156178493,,0,31,1.0
SP.POP.0509.FE.5Y,"Population ages 05-09, female (% of female population)",12.581936945383,12.3843730330531,12.2936920275935,12.2892562575571,12.3115759800934,12.2841980500971,12.2289831769258,12.1343550565684,11.9997489075805,11.8417217549949,11.6855558884137,11.5534278934417,11.4097021811077,11.2598523027527,11.1143934889213,10.9840134513789,10.8821683251496,10.8238668072694,10.7968052718254,10.7685455049683,10.6985526359947,10.5907090788079,10.4254161135965,10.2090201261516,9.97046890075879,9.74860988863612,9.55096685384457,9.37588159473212,9.2192025781011,9.06304546287502,8.88415365519231,,0,31,1.0
SP.POP.7579.FE.5Y,"Population ages 75-79, female (% of female population)",0.673480555162267,0.682230057857393,0.691993231177593,0.704529722913863,0.721473017297448,0.743175857963269,0.765685067031289,0.791728100868592,0.818270992982439,0.841009167235162,0.858281662710592,0.865017866041351,0.867618539421441,0.8708814408601,0.88000915838421,0.897195831860355,0.914073478625211,0.936865392912892,0.964547125443571,0.995751361572795,1.0297753889612,1.06002095262789,1.09249999976011,1.12754649705762,1.16558329106271,1.20649448404418,1.23786544280843,1.27270221328365,1.30994303065838,1.34756634769737,1.38459624643602,,0,31,1.0
SP.RUR.TOTL,Rural population,9754662.0,9786593.0,9815124.0,9839489.0,9859106.0,9873711.0,9915878.0,9966624.0,10013913.0,10059227.0,10102573.0,10144715.0,10183917.0,10220684.0,10252814.0,10279222.0,10298708.0,10312933.0,10320766.0,10323159.0,10320832.0,10313978.0,10301818.0,10283437.0,10258117.0,10225220.0,10185476.0,10140105.0,10088363.0,10029830.0,9965274.0,,0,31,1.0
SP.POP.TOTL.FE.ZS,"Population, female (% of total population)",50.5161761257445,50.5229154083296,50.5361644852662,50.5541390468954,50.5744082331358,50.5952550672938,50.6162388728765,50.6379222306918,50.6608227561564,50.6856921222237,50.7128706536342,50.7421576092276,50.7726965634871,50.8037582678679,50.8344477853925,50.8639636908351,50.8923698525425,50.9194049178976,50.9437013941109,50.9636285294969,50.9782383103291,50.9871110749425,50.990974685656,50.9915612505988,50.9911421376481,50.9913153410201,50.9922952764342,50.9936001846653,50.995237326102,50.9970647186258,50.998815882263,,0,31,1.0
SH.DTH.NMRT,Number of neonatal deaths,19849.0,19249.0,18655.0,18091.0,17568.0,17127.0,16773.0,16496.0,16266.0,16084.0,15899.0,15708.0,15472.0,15197.0,14872.0,14491.0,13995.0,13440.0,12906.0,12385.0,11900.0,11422.0,10963.0,10514.0,10065.0,9614.0,9164.0,8728.0,8320.0,7940.0,7600.0,,0,31,1.0
SP.POP.2024.FE.5Y,"Population ages 20-24, female (% of female population)",10.0953646111283,10.1704365823194,10.2551870270246,10.3357502179633,10.3826481910323,10.3802108014164,10.351608202298,10.2783041355887,10.164286891946,10.0209484875579,9.86119655121862,9.69514125871643,9.51122446725936,9.33674226350757,9.20237724104116,9.12019813675148,9.05896597242935,9.04449413017077,9.0559817292068,9.06306262610976,9.0491805583206,9.02345679968706,8.97848584826587,8.92064746100296,8.86164158682012,8.80897503287749,8.75779893451085,8.70773030684384,8.66513310393404,8.63844491357909,8.63179751534067,,0,31,1.0
SP.POP.3034.FE.5Y,"Population ages 30-34, female (% of female population)",6.31961273690665,6.47301543151757,6.65131438859215,6.84529320604941,7.03346533553511,7.19494798791834,7.3275505813092,7.4157335663101,7.47001188595095,7.51909863453402,7.58463127670067,7.69183752387081,7.82045086456886,7.95014046972448,8.05103829770239,8.10649191836047,8.12469540070164,8.11443293301548,8.07833097065431,8.02181817010895,7.95108247637514,7.8786626234711,7.78347056573064,7.68305180559756,7.60327343605402,7.55867607863449,7.55044763227383,7.58036960576115,7.63214062008706,7.67970100100722,7.7076999516239,,0,31,1.0
NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",1250.0,1350.0,1330.0,1280.0,1280.0,1210.0,1220.0,1240.0,1300.0,1250.0,1330.0,1380.0,1560.0,1740.0,2050.0,2350.0,2540.0,2660.0,2570.0,2330.0,2340.0,2330.0,2370.0,2370.0,2620.0,3000.0,3500.0,4130.0,4710.0,5130.0,5620.0,,0,31,1.0
SP.URB.TOTL,Urban population,17145846.0,17710015.0,18286700.0,18874694.0,19472124.0,20077483.0,20656601.0,21228793.0,21808614.0,22398270.0,22999996.0,23613613.0,24238651.0,24870588.0,25506164.0,26142216.0,26777679.0,27410870.0,28043541.0,28676309.0,29309133.0,29941978.0,30573545.0,31200435.0,31817836.0,32422511.0,33015425.0,33597407.0,34166609.0,34720224.0,35257425.0,,0,31,1.0
SP.POP.1014.MA.5Y,"Population ages 10-14, male (% of male population)",13.0961732049221,12.7510930190848,12.4142532790801,12.0925272794184,11.8191430113014,11.6338502313022,11.5384651049422,11.5216564300922,11.5548444035921,11.5884792071067,11.5828535486861,11.5449720914972,11.4878802396086,11.4220874259793,11.3578906529108,11.2944414385051,11.1796317253459,11.0749369689021,10.9815410739651,10.9079078122251,10.864151166191,10.8339292349191,10.8201090251963,10.8125889853314,10.7886816432846,10.7248606914892,10.6041110403145,10.4518763955514,10.2745491732299,10.0913363406363,9.92132640314214,,0,31,1.0
SP.POP.1564.FE.ZS,"Population ages 15-64, female (% of female population)",57.0638705645728,57.4706624374968,57.942205601854,58.4330219021386,58.8771031278212,59.2457787881825,59.5650664290133,59.822978340238,60.0444473280926,60.2664821706871,60.5029301083804,60.7382357570219,60.9623324380369,61.1882417711554,61.4312098787763,61.6983925895853,61.9069044910152,62.1804058320131,62.4872967414677,62.7857833727721,63.0594004016699,63.3761160407065,63.643969945227,63.8976831671542,64.1906372539858,64.5456477205512,64.9069044076228,65.3389547355525,65.8062849190231,66.2508094442303,66.6403446102359,,0,31,1.0
SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",64.256,64.616,64.938,65.218,65.454,65.64,65.772,65.858,65.917,65.966,66.036,66.16,66.356,66.631,66.986,67.406,67.869,68.341,68.795,69.215,69.594,69.931,70.24,70.533,70.813,71.085,71.354,71.621,71.887,72.154,72.422,,0,31,1.0
SP.POP.6064.FE.5Y,"Population ages 60-64, female (% of female population)",1.93892785310117,1.9467052037102,1.96866067897778,2.00100467009015,2.03841204748844,2.07773809524595,2.11244346313992,2.14977662122197,2.18906936638987,2.22976204869315,2.27099557563374,2.30319800038576,2.3359832138505,2.36827720480814,2.39869018822273,2.42658898299938,2.44309041068942,2.46133842435025,2.4817083822012,2.50466603580762,2.531013493373,2.5583779354982,2.58940448633784,2.62797617049729,2.67966795073356,2.74739926477834,2.81922151173371,2.90587074612887,3.00734741798184,3.12337459348131,3.25282342428303,,0,31,1.0
SP.POP.3034.MA.5Y,"Population ages 30-34, male (% of male population)",6.17541355529847,6.33081505264427,6.50418985571472,6.68588302205068,6.85421684037686,6.9889319755461,7.09273644441854,7.14226896727556,7.1582761144803,7.18428308048324,7.24959127337238,7.37747753512257,7.54698853995048,7.7264012397887,7.86813725353574,7.94490359912363,7.97254513084974,7.95474302091372,7.89497552856894,7.80090424956719,7.6818470002044,7.56674135772913,7.42090761281963,7.27417855588901,7.16773199131912,7.12329288823761,7.14684695705649,7.23077346555828,7.35017644636125,7.46629552680397,7.55610036941906,,0,31,1.0
SP.POP.1564.MA.ZS,"Population ages 15-64, male (% of male population)",55.7975419565185,56.2196828701049,56.7093373927357,57.2110741144424,57.6503397154224,57.9979903105368,58.3049694525839,58.5289114552872,58.7018906407902,58.8744167100353,59.0698452116068,59.2392671816983,59.4005465349629,59.5716463791679,59.7692214804092,60.0017679878092,60.1947786427832,60.4622386729683,60.7700571766083,61.0726072745322,61.352831867021,61.7135397811127,62.0292595820107,62.3358693138293,62.6888322862426,63.1116546446473,63.5479603264158,64.0636917297513,64.6202267123173,65.1538841087809,65.6296004207285,,0,31,1.0
SP.POP.0014.MA.ZS,"Population ages 0-14, male (% of male population)",41.0061225716303,40.531867349969,39.9922375441,39.4416739006795,38.9544374770903,38.5584651157227,38.1859855449521,37.8990091764854,37.6632836703814,37.4254897636477,37.1607434148033,36.9072991246901,36.66309399502,36.4084648225192,36.124999921791,35.8028427612326,35.5089418632655,35.135433212313,34.7184014715324,34.3069393080625,33.9190604235574,33.4442473057215,33.0176681359205,32.6010085881389,32.1355026229643,31.5948659524584,31.0456896140474,30.4118375417208,29.7282423552053,29.0550024533901,28.4239495031918,,0,31,1.0
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",13.0,26.0,28.0,43.0,51.0,51.0,45.0,59.0,74.0,81.0,82.0,78.0,74.0,94.0,84.0,95.0,90.0,80.0,78.0,79.0,88.0,93.0,93.0,93.0,94.0,96.0,95.0,93.0,95.0,89.0,88.0,,0,31,1.0
SP.POP.0014.TO.ZS,Population ages 0-14 (% of total population),40.0239125613474,39.5570480543116,39.0252033151306,38.4777178112982,37.9841212293869,37.5718656490603,37.1890070539915,36.8787135467641,36.6106397905257,36.3387271459209,36.0431235334411,35.7513582496673,35.4692585553391,35.1793401636162,34.8633835434731,34.5120420561099,34.2033434919104,33.8179451698927,33.3910067297185,32.9702933662869,32.5738113137008,32.1103254084047,31.696537963213,31.294077223125,30.844367050017,30.3210584067994,29.7943188540738,29.184720961291,28.5262685155737,27.8772937346623,27.2685222244581,,0,31,1.0
SP.POP.0509.MA.5Y,"Population ages 05-09, male (% of male population)",13.1713418573554,12.9548047266644,12.8721590418583,12.8997973302531,12.9665904998878,12.980520582422,12.9529323399904,12.8773222892885,12.7523370685371,12.6000066224379,12.4539680714539,12.3509497839388,12.2315022771503,12.0983257998468,11.9630632874543,11.8395896390774,11.7451181076198,11.6998928494291,11.6871480393658,11.6696604734468,11.6024881884041,11.4840106034244,11.3063510374106,11.0756407657069,10.8216675240474,10.5838154293565,10.3671256583649,10.1784113038147,10.0125770944164,9.84842335481494,9.6585651276748,,0,31,1.0
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",3.856,3.743,3.632,3.527,3.43,3.343,3.269,3.208,3.158,3.117,3.082,3.047,3.01,2.968,2.918,2.862,2.802,2.742,2.683,2.627,2.572,2.516,2.458,2.395,2.33,2.263,2.198,2.137,2.081,2.033,1.992,,0,31,1.0
SP.POP.TOTL.MA.IN,"Population, male",13311400.0,13604520.0,13900240.0,14197975.0,14497134.0,14797311.0,15097840.0,15398706.0,15700973.0,16006190.0,16315306.0,16628624.0,16945302.0,17263587.0,17581099.0,17896051.0,18207335.0,18515067.0,18820109.0,19123924.0,19427307.0,19730607.0,20032617.0,20330598.0,20620944.0,20901092.0,21171770.0,21434180.0,21687044.0,21928840.0,22159658.0,,0,31,1.0
SP.POP.0014.TO,"Population ages 0-14, total",10766636.0,10876846.0,10966794.0,11048562.0,11141210.0,11253222.0,11369601.0,11504468.0,11650431.0,11794641.0,11931200.0,12069061.0,12209430.0,12344878.0,12466790.0,12569782.0,12681364.0,12757415.0,12810228.0,12858239.0,12908990.0,12926318.0,12956075.0,12981995.0,12978061.0,12931243.0,12871414.0,12764671.0,12624292.0,12475104.0,12331562.0,,0,31,1.0
SP.DYN.IMRT.MA.IN,"Mortality rate, infant, male (per 1,000 live births)",49.5,46.8,44.3,42.1,40.0,38.2,36.6,35.2,34.1,33.1,32.1,31.2,30.3,29.4,28.5,27.6,26.7,25.9,25.0,24.2,23.5,22.8,22.2,21.6,21.0,20.4,19.8,19.2,18.6,18.1,17.6,,0,31,1.0
SP.POP.4549.MA.5Y,"Population ages 45-49, male (% of male population)",3.50782787685743,3.50683449324195,3.51225590349519,3.52158670514633,3.53112553143263,3.5400283200103,3.54981242349899,3.55985756205749,3.57761267406804,3.61424548877653,3.67530955288243,3.75332919909669,3.84910224674662,3.95939731412713,4.07992128364672,4.20649784692723,4.33636773311416,4.48040506685717,4.62366610097742,4.74521860680894,4.83468449847423,4.90200326832317,4.93493685822476,4.95838833663427,5.00998887344828,5.10866609266157,5.24071440413343,5.41711882609925,5.6100130566434,5.77692664089847,5.89289780555278,,0,31,1.0
SP.POP.1564.MA.IN,"Population ages 15-64, male",7427434.0,7648418.0,7882734.0,8122814.0,8357647.0,8582143.0,8802791.0,9012695.0,9216768.0,9423551.0,9637426.0,9850675.0,10065602.0,10284203.0,10508086.0,10737947.0,10959865.0,11194624.0,11436991.0,11679479.0,11919203.0,12176456.0,12426084.0,12673255.0,12927029.0,13191025.0,13454228.0,13731527.0,14014217.0,14287491.0,14543295.0,,0,31,1.0
SP.POP.7579.MA.5Y,"Population ages 75-79, male (% of male population)",0.530522709857716,0.542988653770953,0.553235052056655,0.563559239962037,0.576265626019598,0.592222465284402,0.61302808878621,0.635280652802904,0.656386072379081,0.673202054954989,0.685007072499897,0.6935931680216,0.698523992077568,0.703330078505701,0.711644931866887,0.725003521726665,0.740426866424988,0.759327524982761,0.781711731850225,0.807234958683166,0.835597028450726,0.862087010298264,0.890313032990148,0.920361516173799,0.952032069918817,0.98498681312919,1.00968412182826,1.03573824610972,1.06318777238613,1.09124331245976,1.11953893873272,,0,31,1.0
SP.POP.5054.FE.5Y,"Population ages 50-54, female (% of female population)",3.10099824064979,3.13053732455481,3.16548492055534,3.20141458430466,3.23249222601768,3.25636670152462,3.27232835609283,3.28443686790244,3.29481884934914,3.30691050869089,3.32327550953363,3.33799696713965,3.35640597333702,3.38306403775925,3.42391430815443,3.48216207305143,3.54937280367874,3.6336331552477,3.7338958600399,3.84858396831805,3.97576398115535,4.11871681207467,4.27458071023847,4.43334681903142,4.58095822751694,4.70938060819421,4.81136999911617,4.89402659656414,4.97040313138185,5.05991486693039,5.17269166715699,,0,31,1.0
SP.POP.4549.FE.5Y,"Population ages 45-49, female (% of female population)",3.74215879364562,3.74562844692605,3.75131393793819,3.75919799440736,3.76912755586859,3.78217912861014,3.79719358881328,3.81696544299633,3.84593197405163,3.89006782257483,3.95215110408409,4.02227615842048,4.10432043547315,4.19997885311525,4.31173515898087,4.43951319343558,4.57680120866698,4.73415325193704,4.89674736205599,5.04335881322292,5.1626969084959,5.2657375034159,5.3388982430626,5.39984496017023,5.4760405833435,5.58163953519438,5.70549060696039,5.85620570056528,6.01516009799393,6.15375238144649,6.2553502809972,,0,31,1.0
